UnixTime,104,107,10A,10B,10E,110,202
2303,向左下降飞行,向左上升飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,平飞
2304,向左下降飞行,向左上升飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,平飞
2305,向左下降飞行,向左上升飞行,静止,向右上升飞行,向左上升飞行,向左下降飞行,平飞
2306,向左下降飞行,向左上升飞行,静止,向左下降飞行,向左上升飞行,向左下降飞行,平飞
2307,向右下降飞行,向左上升飞行,静止,向左下降飞行,向左上升飞行,向右下降飞行,平飞
2308,向右下降飞行,向左上升飞行,静止,向左下降飞行,向左上升飞行,向右下降飞行,平飞
2309,向右下降飞行,向左上升飞行,静止,向左下降飞行,向左上升飞行,向右下降飞行,平飞
2310,向右下降飞行,向左上升飞行,静止,向左下降飞行,向左飞行,向右下降飞行,平飞
2311,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右下降飞行,平飞
2312,向右下降飞行,向左上升飞行,静止,向左下降飞行,静止,向右下降飞行,平飞
2313,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2314,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2315,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2316,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2317,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2318,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2319,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2320,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2321,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2322,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2323,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2324,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2325,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右下降飞行,平飞
2326,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2327,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2328,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2329,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2330,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2331,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2332,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2333,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2334,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2335,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向右上升飞行,平飞
2336,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2337,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2338,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2339,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2340,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2341,向右下降飞行,向左上升飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2342,向右下降飞行,向左下降飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2343,向右下降飞行,向右飞行,静止,向右下降飞行,静止,向左下降飞行,平飞
2344,向右下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2345,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2346,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2347,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2348,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2349,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2350,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2351,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2352,向右下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2353,向右下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2354,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2355,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2356,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2357,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2358,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2359,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2360,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2361,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2362,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2363,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2364,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2365,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2366,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2367,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2368,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2369,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2370,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2371,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2372,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2373,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2374,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2375,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2376,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2377,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2378,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2379,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2380,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2381,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2382,向右上升飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2383,向右上升飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2384,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2385,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2386,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2387,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2388,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2389,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2390,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2391,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2392,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2393,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2394,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2395,向左下降飞行,静止,静止,向右下降飞行,静止,向左下降飞行,平飞
2396,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2397,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2398,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2399,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2400,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2401,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2402,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2403,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2404,向左下降飞行,静止,静止,向右下降飞行,静止,向右下降飞行,平飞
2405,向左下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2406,向左下降飞行,静止,静止,向右下降飞行,静止,向左上升飞行,平飞
2407,向左下降飞行,静止,静止,向右下降飞行,静止,向左飞行,平飞
2408,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2409,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2410,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2411,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2412,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2413,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2414,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2415,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2416,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2417,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2418,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2419,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2420,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2421,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2422,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2423,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2424,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2425,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2426,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2427,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2428,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2429,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2430,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2431,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2432,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2433,向左下降飞行,静止,静止,向右下降飞行,静止,静止,平飞
2434,向左上升飞行,静止,静止,向右下降飞行,静止,静止,平飞
2435,向左上升飞行,静止,静止,向右下降飞行,静止,静止,平飞
2436,向左上升飞行,静止,静止,向右下降飞行,静止,静止,平飞
2437,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2438,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2439,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2440,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2441,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2442,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2443,向左上升飞行,静止,静止,向右上升飞行,静止,静止,平飞
2444,向左下降飞行,静止,静止,向右上升飞行,静止,静止,平飞
2445,向左下降飞行,静止,静止,向右上升飞行,静止,静止,平飞
2446,向左下降飞行,静止,静止,向右上升飞行,静止,静止,平飞
2447,向左下降飞行,静止,静止,向右上升飞行,静止,静止,平飞
2448,向左下降飞行,静止,静止,向右上升飞行,静止,静止,平飞
