UnixTime,102,106,107,108,109,10A,10C
3820,平飞,静止,静止,静止,静止,静止,静止
3821,平飞,静止,静止,静止,静止,静止,静止
3822,平飞,静止,静止,静止,静止,静止,静止
3823,平飞,静止,静止,静止,静止,静止,静止
3824,平飞,静止,静止,静止,静止,静止,静止
3825,平飞,静止,静止,静止,静止,静止,静止
3826,平飞,静止,静止,静止,静止,静止,静止
3827,平飞,静止,静止,静止,静止,静止,静止
3828,平飞,静止,静止,静止,静止,静止,静止
3829,平飞,静止,静止,静止,静止,静止,静止
3830,平飞,静止,静止,静止,静止,静止,静止
3831,平飞,静止,静止,静止,静止,静止,静止
3832,平飞,静止,静止,静止,静止,静止,静止
3833,平飞,静止,静止,静止,静止,静止,静止
3834,平飞,静止,静止,静止,静止,静止,静止
3835,平飞,静止,静止,静止,静止,静止,静止
3836,平飞,静止,静止,静止,静止,静止,静止
3837,平飞,静止,静止,静止,静止,静止,静止
3838,平飞,静止,静止,静止,静止,静止,静止
3839,平飞,静止,静止,静止,静止,静止,静止
3840,平飞,静止,静止,静止,静止,静止,静止
3841,平飞,静止,静止,静止,静止,静止,静止
3842,平飞,静止,静止,静止,静止,静止,静止
3843,平飞,静止,静止,静止,静止,静止,静止
3844,平飞,静止,静止,静止,静止,静止,静止
3845,平飞,静止,静止,静止,静止,静止,静止
3846,平飞,静止,静止,静止,静止,静止,静止
3847,平飞,静止,静止,静止,静止,静止,静止
3848,平飞,静止,静止,静止,静止,静止,静止
3849,平飞,静止,静止,静止,静止,静止,静止
3850,平飞,静止,静止,静止,静止,静止,静止
3851,平飞,静止,静止,静止,静止,静止,静止
3852,平飞,静止,静止,静止,静止,静止,静止
3853,平飞,静止,静止,静止,静止,静止,静止
3854,平飞,静止,静止,静止,静止,静止,静止
3855,平飞,静止,静止,静止,静止,静止,静止
3856,平飞,静止,静止,静止,静止,静止,静止
3857,平飞,静止,静止,静止,静止,静止,静止
3858,平飞,静止,静止,静止,静止,静止,静止
3859,平飞,静止,静止,静止,静止,静止,静止
3860,平飞,静止,静止,静止,静止,静止,静止
3861,平飞,静止,静止,静止,静止,静止,静止
3862,平飞,静止,静止,静止,静止,静止,静止
3863,平飞,静止,静止,静止,静止,静止,静止
3864,平飞,静止,静止,静止,静止,静止,静止
3865,平飞,静止,静止,静止,静止,静止,静止
3866,平飞,静止,静止,静止,静止,静止,静止
3867,平飞,静止,静止,静止,静止,静止,静止
3868,平飞,静止,静止,静止,静止,静止,静止
3869,平飞,静止,静止,静止,静止,静止,静止
3870,平飞,静止,静止,静止,静止,静止,静止
3871,平飞,静止,静止,静止,静止,静止,静止
3872,平飞,静止,静止,静止,静止,静止,静止
3873,平飞,静止,静止,静止,静止,静止,静止
3874,平飞,静止,静止,静止,静止,静止,静止
3875,平飞,静止,静止,静止,静止,静止,静止
3876,平飞,静止,静止,静止,静止,静止,静止
3877,平飞,静止,静止,静止,静止,静止,静止
3878,平飞,静止,静止,静止,静止,静止,静止
3879,平飞,静止,静止,静止,静止,静止,静止
3880,平飞,静止,静止,静止,静止,静止,静止
3881,平飞,静止,静止,静止,静止,静止,静止
3882,平飞,静止,静止,静止,静止,静止,静止
3883,平飞,静止,静止,静止,静止,静止,静止
3884,平飞,静止,静止,静止,静止,静止,静止
3885,平飞,静止,静止,静止,静止,静止,静止
3886,平飞,静止,静止,静止,静止,静止,静止
3887,平飞,静止,静止,静止,静止,静止,静止
3888,平飞,静止,静止,静止,静止,静止,静止
3889,平飞,静止,静止,静止,静止,静止,静止
3890,平飞,静止,静止,静止,静止,静止,静止
3891,平飞,静止,静止,静止,静止,静止,静止
3892,平飞,静止,静止,静止,静止,静止,静止
3893,平飞,静止,静止,静止,静止,静止,静止
3894,平飞,静止,静止,静止,静止,静止,静止
3895,平飞,静止,静止,静止,静止,静止,静止
3896,平飞,静止,静止,静止,静止,静止,静止
3897,平飞,静止,静止,静止,静止,静止,静止
3898,平飞,静止,静止,静止,静止,静止,静止
3899,平飞,静止,静止,静止,静止,静止,静止
3900,平飞,静止,静止,静止,静止,静止,静止
3901,平飞,静止,静止,静止,静止,静止,静止
3902,平飞,静止,静止,静止,静止,静止,静止
3903,平飞,静止,静止,静止,静止,静止,静止
3904,平飞,静止,静止,静止,静止,静止,静止
3905,平飞,静止,静止,静止,静止,静止,静止
3906,平飞,静止,静止,静止,静止,静止,静止
3907,平飞,静止,静止,静止,静止,静止,静止
3908,平飞,静止,静止,静止,静止,静止,静止
3909,平飞,静止,静止,静止,静止,静止,静止
3910,平飞,静止,静止,静止,静止,静止,静止
3911,平飞,静止,静止,静止,静止,静止,静止
3912,平飞,静止,静止,静止,静止,静止,静止
3913,平飞,静止,静止,静止,静止,静止,静止
3914,平飞,静止,静止,静止,静止,静止,静止
3915,平飞,静止,静止,静止,静止,静止,静止
3916,平飞,静止,静止,静止,静止,静止,静止
3917,平飞,静止,静止,静止,静止,静止,静止
3918,平飞,静止,静止,静止,静止,静止,静止
3919,平飞,静止,静止,静止,静止,静止,静止
3920,平飞,静止,静止,静止,静止,静止,静止
3921,平飞,静止,静止,静止,静止,静止,静止
3922,平飞,静止,静止,静止,静止,静止,静止
3923,平飞,静止,静止,静止,静止,静止,静止
3924,平飞,静止,静止,静止,静止,静止,静止
3925,平飞,静止,静止,静止,静止,静止,静止
3926,平飞,静止,静止,静止,静止,静止,静止
3927,平飞,静止,静止,静止,静止,静止,静止
3928,平飞,静止,静止,静止,静止,静止,静止
3929,平飞,静止,静止,静止,静止,静止,静止
3930,平飞,静止,静止,静止,静止,静止,静止
3931,平飞,静止,静止,静止,静止,静止,静止
3932,平飞,静止,静止,静止,静止,静止,静止
3933,平飞,静止,静止,静止,静止,静止,静止
3934,平飞,静止,静止,静止,静止,静止,静止
3935,平飞,静止,静止,静止,静止,静止,静止
3936,平飞,静止,静止,静止,静止,静止,静止
3937,平飞,静止,静止,静止,静止,静止,静止
3938,平飞,静止,静止,静止,静止,静止,静止
3939,平飞,静止,静止,静止,静止,静止,静止
3940,平飞,静止,静止,静止,静止,静止,静止
3941,平飞,静止,静止,静止,静止,静止,静止
3942,平飞,静止,静止,静止,静止,静止,静止
3943,平飞,静止,静止,静止,静止,静止,静止
3944,平飞,静止,静止,静止,静止,静止,静止
3945,平飞,静止,静止,静止,静止,静止,静止
3946,平飞,静止,静止,静止,静止,静止,静止
3947,平飞,静止,静止,静止,静止,静止,静止
3948,平飞,静止,静止,静止,静止,静止,静止
3949,平飞,静止,静止,静止,静止,静止,静止
3950,平飞,静止,静止,静止,静止,静止,静止
3951,平飞,静止,静止,静止,静止,静止,静止
3952,平飞,静止,静止,静止,静止,静止,静止
3953,平飞,静止,静止,静止,静止,静止,静止
3954,平飞,静止,静止,静止,静止,静止,静止
3955,平飞,静止,静止,静止,静止,静止,静止
3956,平飞,静止,静止,静止,静止,静止,静止
3957,平飞,静止,静止,静止,静止,静止,静止
3958,平飞,静止,静止,静止,静止,静止,静止
3959,平飞,静止,静止,静止,静止,静止,静止
3960,平飞,静止,静止,静止,静止,静止,静止
3961,平飞,静止,静止,静止,静止,静止,静止
3962,平飞,静止,静止,静止,静止,静止,静止
3963,平飞,静止,静止,静止,静止,静止,静止
3964,平飞,静止,静止,静止,静止,静止,静止
3965,平飞,静止,静止,静止,静止,静止,静止
3966,平飞,静止,静止,静止,静止,静止,静止
3967,平飞,静止,静止,静止,静止,静止,静止
3968,平飞,静止,静止,静止,静止,静止,静止
3969,平飞,静止,静止,静止,静止,静止,静止
3970,平飞,静止,静止,静止,静止,静止,静止
3971,平飞,静止,静止,静止,静止,静止,静止
3972,平飞,静止,静止,静止,静止,静止,静止
3973,平飞,静止,静止,静止,静止,静止,静止
3974,平飞,静止,静止,静止,静止,静止,静止
3975,平飞,静止,静止,静止,静止,静止,静止
3976,平飞,静止,静止,静止,静止,静止,静止
3977,平飞,静止,静止,静止,静止,静止,静止
3978,平飞,静止,静止,静止,静止,静止,静止
3979,平飞,静止,静止,静止,静止,静止,静止
3980,平飞,静止,静止,静止,静止,静止,静止
3981,平飞,静止,静止,静止,静止,静止,静止
3982,平飞,静止,静止,静止,静止,静止,静止
3983,平飞,静止,静止,静止,静止,静止,静止
3984,平飞,静止,静止,静止,静止,静止,静止
3985,平飞,静止,静止,静止,静止,静止,静止
3986,平飞,静止,静止,静止,静止,静止,静止
3987,平飞,静止,静止,静止,静止,静止,静止
3988,平飞,静止,静止,静止,静止,静止,静止
3989,平飞,静止,静止,静止,静止,静止,静止
3990,平飞,静止,静止,静止,静止,静止,静止
3991,平飞,静止,静止,静止,静止,静止,静止
3992,平飞,静止,静止,静止,静止,静止,静止
3993,平飞,静止,静止,静止,静止,静止,静止
3994,平飞,静止,静止,静止,静止,静止,静止
3995,平飞,静止,静止,静止,静止,静止,静止
3996,平飞,静止,静止,静止,静止,静止,静止
3997,平飞,静止,静止,静止,静止,静止,静止
3998,平飞,静止,静止,静止,静止,静止,静止
3999,平飞,静止,静止,静止,静止,静止,静止
4000,平飞,静止,静止,静止,静止,静止,静止
4001,平飞,静止,静止,静止,静止,静止,静止
4002,平飞,静止,静止,静止,静止,静止,静止
4003,平飞,静止,静止,静止,静止,静止,静止
4004,平飞,静止,静止,静止,静止,静止,静止
4005,平飞,静止,静止,静止,静止,静止,静止
4006,平飞,静止,静止,静止,静止,静止,静止
4007,平飞,静止,静止,静止,静止,静止,静止
4008,平飞,静止,静止,静止,静止,静止,静止
4009,平飞,静止,静止,静止,静止,静止,静止
4010,平飞,静止,静止,静止,静止,静止,静止
4011,平飞,静止,静止,静止,静止,静止,静止
4012,平飞,静止,静止,静止,静止,静止,静止
4013,平飞,静止,静止,静止,静止,静止,静止
4014,平飞,静止,静止,静止,静止,静止,静止
4015,平飞,静止,静止,静止,静止,静止,静止
4016,平飞,静止,静止,静止,静止,静止,静止
4017,平飞,静止,静止,静止,静止,静止,静止
4018,平飞,静止,静止,静止,静止,静止,静止
4019,平飞,静止,静止,静止,静止,静止,静止
4020,平飞,静止,静止,静止,静止,静止,静止
4021,平飞,静止,静止,静止,静止,静止,静止
4022,平飞,静止,静止,静止,静止,静止,静止
4023,平飞,静止,静止,静止,静止,静止,静止
4024,平飞,静止,静止,静止,静止,静止,静止
4025,平飞,静止,静止,静止,静止,静止,静止
4026,平飞,静止,静止,静止,静止,静止,静止
4027,平飞,静止,静止,静止,静止,静止,静止
4028,平飞,静止,静止,静止,静止,静止,静止
4029,平飞,静止,静止,静止,静止,静止,静止
4030,平飞,静止,静止,静止,静止,静止,静止
4031,平飞,静止,静止,静止,静止,静止,静止
4032,平飞,静止,静止,静止,静止,静止,静止
4033,平飞,静止,静止,静止,静止,静止,静止
4034,平飞,静止,静止,静止,静止,静止,静止
4035,平飞,静止,静止,静止,静止,静止,静止
4036,平飞,静止,静止,静止,静止,静止,静止
4037,平飞,静止,静止,静止,静止,静止,静止
4038,平飞,静止,静止,静止,静止,静止,静止
4039,平飞,静止,静止,静止,静止,静止,静止
4040,平飞,静止,静止,静止,静止,静止,静止
4041,平飞,静止,静止,静止,静止,静止,静止
4042,平飞,静止,静止,静止,静止,静止,静止
4043,平飞,静止,静止,静止,静止,静止,静止
4044,平飞,静止,静止,静止,静止,静止,静止
4045,平飞,静止,静止,静止,静止,静止,静止
4046,平飞,静止,静止,静止,静止,静止,静止
4047,平飞,静止,静止,静止,静止,静止,静止
4048,平飞,静止,静止,静止,静止,静止,静止
4049,平飞,静止,静止,静止,静止,静止,静止
4050,平飞,静止,静止,静止,静止,静止,静止
4051,平飞,静止,静止,静止,静止,静止,静止
4052,平飞,静止,静止,静止,静止,静止,静止
4053,平飞,静止,静止,静止,静止,静止,静止
4054,平飞,静止,静止,静止,静止,静止,静止
4055,平飞,静止,静止,静止,静止,静止,静止
4056,平飞,静止,静止,静止,静止,静止,静止
4057,平飞,静止,静止,静止,静止,静止,静止
4058,平飞,静止,静止,静止,静止,静止,静止
4059,平飞,静止,静止,静止,静止,静止,静止
4060,平飞,静止,静止,静止,静止,静止,静止
4061,平飞,静止,静止,静止,静止,静止,静止
4062,平飞,静止,静止,静止,静止,静止,静止
4063,平飞,静止,静止,静止,静止,静止,静止
4064,平飞,静止,静止,静止,静止,静止,静止
4065,平飞,静止,静止,静止,静止,静止,静止
4066,平飞,静止,静止,静止,静止,静止,静止
4067,平飞,静止,静止,静止,静止,静止,静止
4068,平飞,静止,静止,静止,静止,静止,静止
4069,平飞,静止,静止,静止,静止,静止,静止
4070,平飞,静止,静止,静止,静止,静止,静止
4071,平飞,静止,静止,静止,静止,静止,静止
4072,平飞,静止,静止,静止,静止,静止,静止
4073,平飞,静止,静止,静止,静止,静止,静止
4074,平飞,静止,静止,静止,静止,静止,静止
4075,平飞,静止,静止,静止,静止,静止,静止
4076,平飞,静止,静止,静止,静止,静止,静止
