UnixTime,102,103,105,107,10C,10D,207,36F05
1802,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1803,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1804,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1805,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1806,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1807,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1808,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1809,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1810,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1811,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1812,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1813,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1814,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1815,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1816,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1817,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1818,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1819,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1820,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1821,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1822,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1823,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1824,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1825,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1826,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1827,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1828,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1829,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1830,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1831,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1832,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1833,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1834,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1835,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1836,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1837,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1838,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1839,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1840,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1841,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1842,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1843,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1844,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1845,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1846,平飞,向左飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1847,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1848,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1849,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1850,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1851,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1852,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1853,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1854,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1855,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1856,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1857,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1858,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1859,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1860,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1861,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1862,平飞,向左上升飞行,向左下降飞行,静止,平飞,向右下降飞行,向左下降飞行,静止
1863,平飞,向左上升飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1864,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1865,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1866,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1867,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1868,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1869,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1870,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1871,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1872,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1873,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1874,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1875,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1876,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1877,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1878,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1879,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1880,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1881,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1882,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1883,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1884,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1885,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1886,平飞,向左下降飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1887,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1888,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1889,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1890,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1891,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左下降飞行,静止
1892,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1893,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1894,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1895,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1896,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1897,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1898,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右下降飞行,向左下降飞行,静止
1899,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左飞行,静止
1900,平飞,向左飞行,向左下降飞行,静止,向右飞行,向右上升飞行,向左飞行,静止
1901,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1902,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1903,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1904,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1905,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1906,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右上升飞行,向左飞行,静止
1907,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1908,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1909,平飞,平飞,向左下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1910,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1911,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1912,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1913,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1914,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1915,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1916,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1917,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1918,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1919,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1920,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1921,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1922,平飞,平飞,向右下降飞行,静止,向左下降飞行,向右下降飞行,向左飞行,静止
1923,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向右下降飞行,向左飞行,静止
1924,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向右下降飞行,向左飞行,静止
1925,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向右下降飞行,向左飞行,静止
1926,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向右下降飞行,向左飞行,静止
1927,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向右下降飞行,向左飞行,静止
1928,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左下降飞行,向左飞行,静止
1929,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左下降飞行,向左飞行,静止
1930,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左下降飞行,向左飞行,静止
1931,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左下降飞行,向左飞行,静止
1932,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左下降飞行,向左飞行,静止
1933,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左上升飞行,向左飞行,静止
1934,平飞,上升飞行,向右下降飞行,静止,向右下降飞行,向左上升飞行,向左飞行,静止
