UnixTime,105,107,108,10A,10B,10F,202
4577,静止,向左上升飞行,静止,静止,静止,静止,平飞
4578,静止,向左上升飞行,静止,静止,静止,静止,平飞
4579,静止,向右飞行,静止,静止,静止,静止,平飞
4580,静止,向右飞行,静止,静止,静止,静止,平飞
4581,静止,向右飞行,静止,静止,静止,静止,平飞
4582,静止,向右飞行,静止,静止,静止,静止,平飞
4583,静止,向右飞行,静止,静止,静止,静止,平飞
4584,静止,向右飞行,静止,静止,静止,静止,平飞
4585,静止,向右飞行,静止,静止,静止,静止,平飞
4586,静止,向右飞行,静止,静止,静止,静止,平飞
4587,静止,向右飞行,静止,静止,静止,静止,平飞
4588,静止,向右飞行,静止,静止,静止,静止,平飞
4589,静止,向右飞行,静止,静止,静止,静止,平飞
4590,静止,向右飞行,静止,静止,静止,静止,平飞
4591,静止,向右飞行,静止,静止,静止,静止,平飞
4592,静止,向右飞行,静止,静止,静止,静止,平飞
4593,静止,向右飞行,静止,静止,静止,静止,平飞
4594,静止,向右飞行,静止,静止,静止,静止,平飞
4595,静止,向右飞行,静止,静止,静止,静止,平飞
4596,静止,向右飞行,静止,静止,静止,静止,平飞
4597,静止,向右飞行,静止,静止,静止,静止,平飞
4598,静止,向右飞行,静止,静止,静止,静止,平飞
4599,静止,向右飞行,静止,静止,静止,静止,平飞
4600,静止,向右飞行,静止,静止,静止,静止,平飞
4601,静止,向右上升飞行,静止,静止,静止,静止,平飞
4602,静止,向右上升飞行,静止,静止,静止,静止,平飞
4603,静止,向右上升飞行,静止,静止,静止,静止,平飞
4604,静止,向右上升飞行,静止,静止,静止,静止,平飞
4605,静止,向右上升飞行,静止,静止,静止,静止,平飞
4606,静止,向右上升飞行,静止,静止,静止,静止,平飞
4607,静止,向右上升飞行,静止,静止,静止,静止,平飞
4608,静止,向右上升飞行,静止,静止,静止,静止,平飞
4609,静止,向右上升飞行,静止,静止,静止,静止,平飞
4610,静止,向右上升飞行,静止,静止,静止,静止,平飞
4611,静止,向右上升飞行,静止,静止,静止,静止,平飞
4612,静止,向右上升飞行,静止,静止,静止,静止,平飞
4613,静止,向右上升飞行,静止,静止,静止,静止,平飞
4614,静止,向右上升飞行,静止,静止,静止,静止,平飞
4615,静止,向右上升飞行,静止,静止,静止,静止,平飞
4616,静止,向右上升飞行,静止,静止,静止,静止,平飞
4617,静止,向右上升飞行,静止,静止,静止,静止,平飞
4618,静止,向左飞行,静止,静止,静止,静止,平飞
4619,静止,向左飞行,静止,静止,静止,静止,平飞
4620,静止,向左飞行,静止,静止,静止,静止,平飞
4621,静止,向左飞行,静止,静止,静止,静止,平飞
4622,静止,向左飞行,静止,静止,静止,静止,平飞
4623,静止,向左飞行,静止,静止,静止,静止,平飞
4624,静止,向左飞行,静止,静止,静止,静止,平飞
4625,静止,向左飞行,静止,静止,静止,静止,平飞
4626,静止,向左飞行,静止,静止,静止,静止,平飞
4627,静止,向左飞行,静止,静止,静止,静止,平飞
4628,静止,向左飞行,静止,静止,静止,静止,平飞
4629,静止,向左飞行,静止,静止,静止,静止,平飞
4630,静止,向左飞行,静止,静止,静止,静止,平飞
4631,静止,向左飞行,静止,静止,静止,静止,平飞
4632,静止,向左飞行,静止,静止,静止,静止,平飞
4633,静止,向左飞行,静止,静止,静止,静止,平飞
4634,静止,向左飞行,静止,静止,静止,静止,平飞
4635,静止,向左飞行,静止,静止,静止,静止,平飞
4636,静止,向左飞行,静止,静止,静止,静止,平飞
4637,静止,向左飞行,静止,静止,静止,静止,平飞
4638,静止,向左飞行,静止,静止,静止,静止,平飞
4639,静止,向左飞行,静止,静止,静止,静止,平飞
4640,静止,向左飞行,静止,静止,静止,静止,平飞
4641,静止,向左飞行,静止,静止,静止,静止,平飞
4642,静止,向左飞行,静止,静止,静止,静止,平飞
4643,静止,向左飞行,静止,静止,静止,静止,平飞
4644,静止,向左飞行,静止,静止,静止,静止,平飞
4645,静止,向左飞行,静止,静止,静止,静止,平飞
4646,静止,向左飞行,静止,静止,静止,静止,平飞
4647,静止,向左飞行,静止,静止,静止,静止,平飞
4648,静止,向左飞行,静止,静止,静止,静止,平飞
4649,静止,向左飞行,静止,静止,静止,静止,平飞
4650,静止,向左飞行,静止,静止,静止,静止,平飞
4651,静止,向左飞行,静止,静止,静止,静止,平飞
4652,静止,向左飞行,静止,静止,静止,静止,平飞
4653,静止,向左飞行,静止,静止,静止,静止,平飞
4654,静止,向左飞行,静止,静止,静止,静止,平飞
4655,静止,向左飞行,静止,静止,静止,静止,平飞
4656,静止,向左飞行,静止,静止,静止,静止,平飞
4657,静止,向左飞行,静止,静止,静止,静止,平飞
4658,静止,向左飞行,静止,静止,静止,静止,平飞
4659,静止,向左飞行,静止,静止,静止,静止,平飞
4660,静止,向左飞行,静止,静止,静止,静止,平飞
4661,静止,向左飞行,静止,静止,静止,静止,平飞
4662,静止,向左飞行,静止,静止,静止,静止,平飞
4663,静止,向左飞行,静止,静止,静止,静止,平飞
4664,静止,向左飞行,静止,静止,静止,静止,平飞
4665,静止,向左飞行,静止,静止,静止,静止,平飞
4666,静止,向左飞行,静止,静止,静止,静止,平飞
4667,静止,向左飞行,静止,静止,静止,静止,平飞
4668,静止,向左飞行,静止,静止,静止,静止,平飞
4669,静止,向左飞行,静止,静止,静止,静止,平飞
4670,静止,向左飞行,静止,静止,静止,静止,平飞
4671,静止,向左飞行,静止,静止,静止,静止,平飞
4672,静止,向左飞行,静止,静止,静止,静止,平飞
4673,静止,向左飞行,静止,静止,静止,静止,平飞
4674,静止,向左飞行,静止,静止,静止,静止,平飞
4675,静止,向左飞行,静止,静止,静止,静止,平飞
4676,静止,向左飞行,静止,静止,静止,静止,平飞
4677,静止,向左飞行,静止,静止,静止,静止,平飞
4678,静止,向左飞行,静止,静止,静止,静止,平飞
4679,静止,向左飞行,静止,静止,静止,静止,平飞
4680,静止,向左飞行,静止,静止,静止,静止,平飞
4681,静止,向左飞行,静止,静止,静止,静止,平飞
4682,静止,向左飞行,静止,静止,静止,静止,平飞
4683,静止,向左飞行,静止,静止,静止,静止,平飞
4684,静止,向左飞行,静止,静止,静止,静止,平飞
4685,静止,向左飞行,静止,静止,静止,静止,平飞
4686,静止,向左飞行,静止,静止,静止,静止,平飞
4687,静止,向左飞行,静止,静止,静止,静止,平飞
4688,静止,向左飞行,静止,静止,静止,静止,平飞
4689,静止,向左飞行,静止,静止,静止,静止,平飞
4690,静止,向左上升飞行,静止,静止,静止,静止,平飞
4691,静止,向左上升飞行,静止,静止,静止,静止,平飞
4692,静止,向左上升飞行,静止,静止,静止,静止,平飞
4693,静止,向左上升飞行,静止,静止,静止,静止,平飞
4694,静止,向左上升飞行,静止,静止,静止,静止,平飞
4695,静止,向左上升飞行,静止,静止,静止,静止,平飞
4696,静止,向左上升飞行,静止,静止,静止,静止,平飞
4697,静止,向左上升飞行,静止,静止,静止,静止,平飞
4698,静止,向左上升飞行,静止,静止,静止,静止,平飞
4699,静止,向左上升飞行,静止,静止,静止,静止,平飞
4700,静止,向左上升飞行,静止,静止,静止,静止,平飞
4701,静止,向左上升飞行,静止,静止,静止,静止,平飞
4702,静止,向左上升飞行,静止,静止,静止,静止,平飞
4703,静止,向左上升飞行,静止,静止,静止,静止,平飞
4704,静止,向左上升飞行,静止,静止,静止,静止,平飞
4705,静止,向左上升飞行,静止,静止,静止,静止,平飞
4706,静止,向左上升飞行,静止,静止,静止,静止,平飞
4707,静止,向左上升飞行,静止,静止,静止,静止,平飞
4708,静止,向左上升飞行,静止,静止,静止,静止,平飞
4709,静止,向左上升飞行,静止,静止,静止,静止,平飞
4710,静止,向左上升飞行,静止,静止,静止,静止,平飞
4711,静止,向左上升飞行,静止,静止,静止,静止,平飞
4712,静止,向左上升飞行,静止,静止,静止,静止,平飞
4713,静止,向左上升飞行,静止,静止,静止,静止,平飞
4714,静止,向左上升飞行,静止,静止,静止,静止,平飞
4715,静止,向左上升飞行,静止,静止,静止,静止,平飞
4716,静止,向左上升飞行,静止,静止,静止,静止,平飞
4717,静止,向左上升飞行,静止,静止,静止,静止,平飞
4718,静止,向左飞行,静止,静止,静止,静止,平飞
4719,静止,向左飞行,静止,静止,静止,静止,平飞
4720,静止,向左飞行,静止,静止,静止,静止,平飞
4721,静止,向左飞行,静止,静止,静止,静止,平飞
4722,静止,向左下降飞行,静止,静止,静止,静止,平飞
4723,静止,向左下降飞行,静止,静止,静止,静止,平飞
4724,静止,向左下降飞行,静止,静止,静止,静止,平飞
4725,静止,向左下降飞行,静止,静止,静止,静止,平飞
4726,静止,向左下降飞行,静止,静止,静止,静止,平飞
4727,静止,向左下降飞行,静止,静止,静止,静止,平飞
4728,静止,向左下降飞行,静止,静止,静止,静止,平飞
4729,静止,向左下降飞行,静止,静止,静止,静止,平飞
4730,静止,向左上升飞行,静止,静止,静止,静止,平飞
4731,静止,向左上升飞行,静止,静止,静止,静止,平飞
4732,静止,向左上升飞行,静止,静止,静止,静止,平飞
4733,静止,向左上升飞行,静止,静止,静止,静止,平飞
4734,静止,向左上升飞行,静止,静止,静止,静止,平飞
4735,静止,向左上升飞行,静止,静止,静止,静止,平飞
4736,静止,向左上升飞行,静止,静止,静止,静止,平飞
4737,静止,向左上升飞行,静止,静止,静止,静止,平飞
4738,静止,向左上升飞行,静止,静止,静止,静止,平飞
4739,静止,向左上升飞行,静止,静止,静止,静止,平飞
4740,静止,向左上升飞行,静止,静止,静止,静止,平飞
4741,静止,向左上升飞行,静止,静止,静止,静止,平飞
4742,静止,向左上升飞行,静止,静止,静止,静止,平飞
4743,静止,向左上升飞行,静止,静止,静止,静止,平飞
4744,静止,向左上升飞行,静止,静止,静止,静止,平飞
4745,静止,向左上升飞行,静止,静止,静止,静止,平飞
4746,静止,向左上升飞行,静止,静止,静止,静止,平飞
4747,静止,向左上升飞行,静止,静止,静止,静止,平飞
4748,静止,向左上升飞行,静止,静止,静止,静止,平飞
4749,静止,向左上升飞行,静止,静止,静止,静止,平飞
4750,静止,向左上升飞行,静止,静止,静止,静止,平飞
4751,静止,向左上升飞行,静止,静止,静止,静止,平飞
4752,静止,向左上升飞行,静止,静止,静止,静止,平飞
4753,静止,向左上升飞行,静止,静止,静止,静止,平飞
4754,静止,向左上升飞行,静止,静止,静止,静止,平飞
4755,静止,向左上升飞行,静止,静止,静止,静止,平飞
4756,静止,向左上升飞行,静止,静止,静止,静止,平飞
4757,静止,向左上升飞行,静止,静止,静止,静止,平飞
4758,静止,向左上升飞行,静止,静止,静止,静止,平飞
4759,静止,向左上升飞行,静止,静止,静止,静止,平飞
4760,静止,向右下降飞行,静止,静止,静止,静止,平飞
4761,静止,向右下降飞行,静止,静止,静止,静止,平飞
4762,静止,向右下降飞行,静止,静止,静止,静止,平飞
4763,静止,向右下降飞行,静止,静止,静止,静止,平飞
4764,静止,向右下降飞行,静止,静止,静止,静止,平飞
4765,静止,向右下降飞行,静止,静止,静止,静止,平飞
4766,静止,向右下降飞行,静止,静止,静止,静止,平飞
4767,静止,向右下降飞行,静止,静止,静止,静止,平飞
4768,静止,向右下降飞行,静止,静止,静止,静止,平飞
4769,静止,向右下降飞行,静止,静止,静止,静止,平飞
4770,静止,向右下降飞行,静止,静止,静止,静止,平飞
4771,静止,向右下降飞行,静止,静止,静止,静止,平飞
4772,静止,向右下降飞行,静止,静止,静止,静止,平飞
4773,静止,向右下降飞行,静止,静止,静止,静止,平飞
4774,静止,向右下降飞行,静止,静止,静止,静止,平飞
4775,静止,向右下降飞行,静止,静止,静止,静止,平飞
4776,静止,向左上升飞行,静止,静止,静止,静止,平飞
4777,静止,向左上升飞行,静止,静止,静止,静止,平飞
4778,静止,向左上升飞行,静止,静止,静止,静止,平飞
4779,静止,向左上升飞行,静止,静止,静止,静止,平飞
4780,静止,向左上升飞行,静止,静止,静止,静止,平飞
4781,静止,向左上升飞行,静止,静止,静止,静止,平飞
4782,静止,向左上升飞行,静止,静止,静止,静止,平飞
4783,静止,向左上升飞行,静止,静止,静止,静止,平飞
4784,静止,向左上升飞行,静止,静止,静止,静止,平飞
4785,静止,向左上升飞行,静止,静止,静止,静止,平飞
4786,静止,向左上升飞行,静止,静止,静止,静止,平飞
4787,静止,向左上升飞行,静止,静止,静止,静止,平飞
4788,静止,向左上升飞行,静止,静止,静止,静止,平飞
4789,静止,向左上升飞行,静止,静止,静止,静止,平飞
4790,静止,向左上升飞行,静止,静止,静止,静止,平飞
4791,静止,向左上升飞行,静止,静止,静止,静止,平飞
4792,静止,向左上升飞行,静止,静止,静止,静止,平飞
4793,静止,向左下降飞行,静止,静止,静止,静止,平飞
4794,静止,向左下降飞行,静止,静止,静止,静止,平飞
4795,静止,向左下降飞行,静止,静止,静止,静止,平飞
4796,静止,向左下降飞行,静止,静止,静止,静止,平飞
4797,静止,向左下降飞行,静止,静止,静止,静止,平飞
4798,静止,向左下降飞行,静止,静止,静止,静止,平飞
4799,静止,向左下降飞行,静止,静止,静止,静止,平飞
4800,静止,向左下降飞行,静止,静止,静止,静止,平飞
4801,静止,向左上升飞行,静止,静止,静止,静止,平飞
4802,静止,向左上升飞行,静止,静止,静止,静止,平飞
4803,静止,向左上升飞行,静止,静止,静止,静止,平飞
4804,静止,向左上升飞行,静止,静止,静止,静止,平飞
4805,静止,向左上升飞行,静止,静止,静止,静止,平飞
4806,静止,向左上升飞行,静止,静止,静止,静止,平飞
4807,静止,向左上升飞行,静止,静止,静止,静止,平飞
4808,静止,向左上升飞行,静止,静止,静止,静止,平飞
4809,静止,向左上升飞行,静止,静止,静止,静止,平飞
4810,静止,向左上升飞行,静止,静止,静止,静止,平飞
