UnixTime,103,105,106,10B,10D,202,207,307
2564,静止,静止,静止,静止,静止,平飞,静止,静止
2565,静止,静止,静止,静止,静止,平飞,静止,静止
2566,静止,静止,静止,静止,静止,平飞,静止,静止
2567,静止,静止,静止,静止,静止,平飞,静止,静止
2568,静止,静止,静止,静止,静止,平飞,静止,静止
2569,静止,静止,静止,静止,静止,平飞,静止,静止
2570,静止,静止,静止,静止,静止,平飞,静止,静止
2571,静止,静止,静止,静止,静止,平飞,静止,静止
2572,静止,静止,静止,静止,静止,平飞,静止,静止
2573,静止,静止,静止,静止,静止,平飞,静止,静止
2574,静止,静止,静止,静止,静止,平飞,静止,静止
2575,静止,静止,静止,静止,静止,平飞,静止,静止
2576,静止,静止,静止,静止,静止,平飞,静止,静止
2577,静止,静止,静止,静止,静止,平飞,静止,静止
2578,静止,静止,静止,静止,静止,平飞,静止,静止
2579,静止,静止,静止,静止,静止,平飞,静止,静止
2580,静止,静止,静止,静止,静止,平飞,静止,静止
2581,静止,静止,静止,静止,静止,平飞,静止,静止
2582,静止,静止,静止,静止,静止,平飞,静止,静止
2583,静止,静止,静止,静止,静止,平飞,静止,静止
2584,静止,静止,静止,静止,静止,平飞,静止,静止
2585,静止,静止,静止,静止,静止,平飞,静止,静止
2586,静止,静止,静止,静止,静止,平飞,静止,静止
2587,静止,静止,静止,静止,静止,平飞,静止,静止
2588,静止,静止,静止,静止,静止,平飞,静止,静止
2589,静止,静止,静止,静止,静止,平飞,静止,静止
2590,静止,静止,静止,静止,静止,平飞,静止,静止
2591,静止,静止,静止,静止,静止,平飞,静止,静止
2592,静止,静止,静止,静止,静止,平飞,静止,静止
2593,静止,静止,静止,静止,静止,平飞,静止,静止
2594,静止,静止,静止,静止,静止,平飞,静止,静止
2595,静止,静止,静止,静止,静止,平飞,静止,静止
2596,静止,静止,静止,静止,静止,平飞,静止,静止
2597,静止,静止,静止,静止,静止,平飞,静止,静止
2598,静止,静止,静止,静止,静止,平飞,静止,静止
2599,静止,静止,静止,静止,静止,平飞,静止,静止
2600,静止,静止,静止,静止,静止,平飞,静止,静止
2601,静止,静止,静止,静止,静止,平飞,静止,静止
2602,静止,静止,静止,静止,静止,平飞,静止,静止
2603,静止,静止,静止,静止,静止,平飞,静止,静止
2604,静止,静止,静止,静止,静止,平飞,静止,静止
2605,静止,静止,静止,静止,静止,平飞,静止,静止
2606,静止,静止,静止,静止,静止,平飞,静止,静止
2607,静止,静止,静止,静止,静止,平飞,静止,静止
2608,静止,静止,静止,静止,静止,平飞,静止,静止
2609,静止,静止,静止,静止,静止,平飞,静止,静止
2610,静止,静止,静止,静止,静止,平飞,静止,静止
2611,静止,静止,静止,静止,静止,平飞,静止,静止
2612,静止,静止,静止,静止,静止,平飞,静止,静止
2613,静止,静止,静止,静止,静止,平飞,静止,静止
2614,静止,静止,静止,静止,静止,平飞,静止,静止
2615,静止,静止,静止,静止,静止,平飞,静止,静止
2616,静止,静止,静止,静止,静止,平飞,静止,静止
2617,静止,静止,静止,静止,静止,平飞,静止,静止
2618,静止,静止,静止,静止,静止,平飞,静止,静止
2619,静止,静止,静止,静止,静止,平飞,静止,静止
2620,静止,静止,静止,静止,静止,平飞,静止,静止
2621,静止,静止,静止,静止,静止,平飞,静止,静止
2622,静止,静止,静止,静止,静止,平飞,静止,静止
2623,静止,静止,静止,静止,静止,平飞,静止,静止
2624,静止,静止,静止,静止,静止,平飞,静止,静止
2625,静止,静止,静止,静止,静止,平飞,静止,静止
2626,静止,静止,静止,静止,静止,平飞,静止,静止
2627,静止,静止,静止,静止,静止,平飞,静止,静止
2628,静止,静止,静止,静止,静止,平飞,静止,静止
2629,静止,静止,静止,静止,静止,平飞,静止,静止
2630,静止,静止,静止,静止,静止,平飞,静止,静止
2631,静止,静止,静止,静止,静止,平飞,静止,静止
2632,静止,静止,静止,静止,静止,平飞,静止,静止
2633,静止,静止,静止,静止,静止,平飞,静止,静止
2634,静止,静止,静止,静止,静止,平飞,静止,静止
2635,静止,静止,静止,静止,静止,平飞,静止,静止
2636,静止,静止,静止,静止,静止,平飞,静止,静止
2637,静止,静止,静止,静止,静止,平飞,静止,静止
2638,静止,静止,静止,静止,静止,平飞,静止,静止
2639,静止,静止,静止,静止,静止,平飞,静止,静止
2640,静止,静止,静止,静止,静止,平飞,静止,静止
2641,静止,静止,静止,静止,静止,平飞,静止,静止
2642,静止,静止,静止,静止,静止,平飞,静止,静止
2643,静止,静止,静止,静止,静止,平飞,静止,静止
2644,静止,静止,静止,静止,静止,平飞,静止,静止
2645,静止,静止,静止,静止,静止,平飞,静止,静止
2646,静止,静止,静止,静止,静止,平飞,静止,静止
2647,静止,静止,静止,静止,静止,平飞,静止,静止
2648,静止,静止,静止,静止,静止,平飞,静止,静止
2649,静止,静止,静止,静止,静止,平飞,静止,静止
2650,静止,静止,静止,静止,静止,平飞,静止,静止
2651,静止,静止,静止,静止,静止,平飞,静止,静止
2652,静止,静止,静止,静止,静止,平飞,静止,静止
2653,静止,静止,静止,静止,静止,平飞,静止,静止
2654,静止,静止,静止,静止,静止,平飞,静止,静止
2655,静止,静止,静止,静止,静止,平飞,静止,静止
2656,静止,静止,静止,静止,静止,平飞,静止,静止
2657,静止,静止,静止,静止,静止,平飞,静止,静止
2658,静止,静止,静止,静止,静止,平飞,静止,静止
2659,静止,静止,静止,静止,静止,平飞,静止,静止
2660,静止,静止,静止,静止,静止,平飞,静止,静止
2661,静止,静止,静止,静止,静止,平飞,静止,静止
2662,静止,静止,静止,静止,静止,平飞,静止,静止
2663,静止,静止,静止,静止,静止,平飞,静止,静止
2664,静止,静止,静止,静止,静止,平飞,静止,静止
2665,静止,静止,静止,静止,静止,平飞,静止,静止
2666,静止,静止,静止,静止,静止,平飞,静止,静止
2667,静止,静止,静止,静止,静止,平飞,静止,静止
2668,静止,静止,静止,静止,静止,平飞,静止,静止
2669,静止,静止,静止,静止,静止,平飞,静止,静止
2670,静止,静止,静止,静止,静止,平飞,静止,静止
2671,静止,静止,静止,静止,静止,平飞,静止,静止
2672,静止,静止,静止,静止,静止,平飞,静止,静止
2673,静止,静止,静止,静止,静止,平飞,静止,静止
2674,静止,静止,静止,静止,静止,平飞,静止,静止
2675,静止,静止,静止,静止,静止,平飞,静止,静止
2676,静止,静止,静止,静止,静止,平飞,静止,静止
2677,静止,静止,静止,静止,静止,平飞,静止,静止
2678,静止,静止,静止,静止,静止,平飞,静止,静止
2679,静止,静止,静止,静止,静止,平飞,静止,静止
2680,静止,静止,静止,静止,静止,平飞,静止,静止
2681,静止,静止,静止,静止,静止,平飞,静止,静止
2682,静止,静止,静止,静止,静止,平飞,静止,静止
2683,静止,静止,静止,静止,静止,平飞,静止,静止
2684,静止,静止,静止,静止,静止,平飞,静止,静止
2685,静止,静止,静止,静止,静止,平飞,静止,静止
2686,静止,静止,静止,静止,静止,平飞,静止,静止
2687,静止,静止,静止,静止,静止,平飞,静止,静止
2688,静止,静止,静止,静止,静止,平飞,静止,静止
2689,静止,静止,静止,静止,静止,平飞,静止,静止
2690,静止,静止,静止,静止,静止,平飞,静止,静止
2691,静止,静止,静止,静止,静止,平飞,静止,静止
2692,静止,静止,静止,静止,静止,平飞,静止,静止
2693,静止,静止,静止,静止,静止,平飞,静止,静止
2694,静止,静止,静止,静止,静止,平飞,静止,静止
2695,静止,静止,静止,静止,静止,平飞,静止,静止
2696,静止,静止,静止,静止,静止,平飞,静止,静止
2697,静止,静止,静止,静止,静止,平飞,静止,静止
2698,静止,静止,静止,静止,静止,平飞,静止,静止
2699,静止,静止,静止,静止,静止,平飞,静止,静止
2700,静止,静止,静止,静止,静止,平飞,静止,静止
2701,静止,静止,静止,静止,静止,平飞,静止,静止
2702,静止,静止,静止,静止,静止,平飞,静止,静止
2703,静止,静止,静止,静止,静止,平飞,静止,静止
2704,静止,静止,静止,静止,静止,平飞,静止,静止
2705,静止,静止,静止,静止,静止,平飞,静止,静止
2706,静止,静止,静止,静止,静止,平飞,静止,静止
2707,静止,静止,静止,静止,静止,平飞,静止,静止
2708,静止,静止,静止,静止,静止,平飞,静止,静止
2709,静止,静止,静止,静止,静止,平飞,静止,静止
2710,静止,静止,静止,静止,静止,平飞,静止,静止
2711,静止,静止,静止,静止,静止,平飞,静止,静止
2712,静止,静止,静止,静止,静止,平飞,静止,静止
2713,静止,静止,静止,静止,静止,平飞,静止,静止
2714,静止,静止,静止,静止,静止,平飞,静止,静止
2715,静止,静止,静止,静止,静止,平飞,静止,静止
2716,静止,静止,静止,静止,静止,平飞,静止,静止
2717,静止,静止,静止,静止,静止,平飞,静止,静止
2718,静止,静止,静止,静止,静止,平飞,静止,静止
2719,静止,静止,静止,静止,静止,平飞,静止,静止
2720,静止,静止,静止,静止,静止,平飞,静止,静止
2721,静止,静止,静止,静止,静止,平飞,静止,静止
2722,静止,静止,静止,静止,静止,平飞,静止,静止
2723,静止,静止,静止,静止,静止,平飞,静止,静止
2724,静止,静止,静止,静止,静止,平飞,静止,静止
2725,静止,静止,静止,静止,静止,平飞,静止,静止
2726,静止,静止,静止,静止,静止,平飞,静止,静止
2727,静止,静止,静止,静止,静止,平飞,静止,静止
2728,静止,静止,静止,静止,静止,平飞,静止,静止
2729,静止,静止,静止,静止,静止,平飞,静止,静止
2730,静止,静止,静止,静止,静止,平飞,静止,静止
2731,静止,静止,静止,静止,静止,平飞,静止,静止
2732,静止,静止,静止,静止,静止,平飞,静止,静止
2733,静止,静止,静止,静止,静止,平飞,静止,静止
2734,静止,静止,静止,静止,静止,平飞,静止,静止
2735,静止,静止,静止,静止,静止,平飞,静止,静止
2736,静止,静止,静止,静止,静止,平飞,静止,静止
2737,静止,静止,静止,静止,静止,平飞,静止,静止
2738,静止,静止,静止,静止,静止,平飞,静止,静止
2739,静止,静止,静止,静止,静止,平飞,静止,静止
2740,静止,静止,静止,静止,静止,平飞,静止,静止
2741,静止,静止,静止,静止,静止,平飞,静止,静止
2742,静止,静止,静止,静止,静止,平飞,静止,静止
2743,静止,静止,静止,静止,静止,平飞,静止,静止
2744,静止,静止,静止,静止,静止,平飞,静止,静止
2745,静止,静止,静止,静止,静止,平飞,静止,静止
2746,静止,静止,静止,静止,静止,平飞,静止,静止
2747,静止,静止,静止,静止,静止,平飞,静止,静止
2748,静止,静止,静止,静止,静止,平飞,静止,静止
2749,静止,静止,静止,静止,静止,平飞,静止,静止
2750,静止,静止,静止,静止,静止,平飞,静止,静止
2751,静止,静止,静止,静止,静止,平飞,静止,静止
2752,静止,静止,静止,静止,静止,平飞,静止,静止
2753,静止,静止,静止,静止,静止,平飞,静止,静止
2754,静止,静止,静止,静止,静止,平飞,静止,静止
2755,静止,静止,静止,静止,静止,平飞,静止,静止
2756,静止,静止,静止,静止,静止,平飞,静止,静止
2757,静止,静止,静止,静止,静止,平飞,静止,静止
2758,静止,静止,静止,静止,静止,平飞,静止,静止
2759,静止,静止,静止,静止,静止,平飞,静止,静止
2760,静止,静止,静止,静止,静止,平飞,静止,静止
2761,静止,静止,静止,静止,静止,平飞,静止,静止
2762,静止,静止,静止,静止,静止,平飞,静止,静止
2763,静止,静止,静止,静止,静止,平飞,静止,静止
2764,静止,静止,静止,静止,静止,平飞,静止,静止
2765,静止,静止,静止,静止,静止,平飞,静止,静止
2766,静止,静止,静止,静止,静止,平飞,静止,静止
2767,静止,静止,静止,静止,静止,平飞,静止,静止
2768,静止,静止,静止,静止,静止,平飞,静止,静止
2769,静止,静止,静止,静止,静止,平飞,静止,静止
2770,静止,静止,静止,静止,静止,平飞,静止,静止
2771,静止,静止,静止,静止,静止,平飞,静止,静止
2772,静止,静止,静止,静止,静止,平飞,静止,静止
2773,静止,静止,静止,静止,静止,平飞,静止,静止
2774,静止,静止,静止,静止,静止,平飞,静止,静止
2775,静止,静止,静止,静止,静止,平飞,静止,静止
2776,静止,静止,静止,静止,静止,平飞,静止,静止
2777,静止,静止,静止,静止,静止,平飞,静止,静止
2778,静止,静止,静止,静止,静止,平飞,静止,静止
2779,静止,静止,静止,静止,静止,平飞,静止,静止
2780,静止,静止,静止,静止,静止,平飞,静止,静止
2781,静止,静止,静止,静止,静止,平飞,静止,静止
2782,静止,静止,静止,静止,静止,平飞,静止,静止
2783,静止,静止,静止,静止,静止,平飞,静止,静止
2784,静止,静止,静止,静止,静止,平飞,静止,静止
2785,静止,静止,静止,静止,静止,平飞,静止,静止
2786,静止,静止,静止,静止,静止,平飞,静止,静止
2787,静止,静止,静止,静止,静止,平飞,静止,静止
2788,静止,静止,静止,静止,静止,平飞,静止,静止
2789,静止,静止,静止,静止,静止,平飞,静止,静止
2790,静止,静止,静止,静止,静止,平飞,静止,静止
2791,静止,静止,静止,静止,静止,平飞,静止,静止
2792,静止,静止,静止,静止,静止,平飞,静止,静止
2793,静止,静止,静止,静止,静止,平飞,静止,静止
2794,静止,静止,静止,静止,静止,平飞,静止,静止
2795,静止,静止,静止,静止,静止,平飞,静止,静止
2796,静止,静止,静止,静止,静止,平飞,静止,静止
2797,静止,静止,静止,静止,静止,平飞,静止,静止
2798,静止,静止,静止,静止,静止,平飞,静止,静止
2799,静止,静止,静止,静止,静止,平飞,静止,静止
2800,静止,静止,静止,静止,静止,平飞,静止,静止
2801,静止,静止,静止,静止,静止,平飞,静止,静止
2802,静止,静止,静止,静止,静止,平飞,静止,静止
